1.0  0.0
0.9957224306869052  0.00405600206228009
0.9829629131445341  0.008601229544404466
0.9619397662556434  0.015896744385938952
0.9330127018922194  0.02555500025887636
0.8966766701456175  0.037089497081598435
0.8535533905932737  0.04995417690597868
0.8043807145043603  0.06357673494149972
0.7499999999999999  0.07738126666277924
0.6913417161825448  0.09079983117589917
0.6294095225512604  0.10327635326411304
0.5652630961100258  0.11426847265974796
0.49999999999999994  0.12325341932806327
0.43473690388997416  0.1297420365101695
0.37059047744873963  0.133302277045695
0.3086582838174551  0.13358997921621515
0.24999999999999994  0.13038170403004073
0.19561928549563967  0.12360319044479706
0.1464466094067262  0.11334602106333207
0.10332332985438242  0.09986703491310474
0.06698729810778065  0.08356636828722935
0.03806023374435663  0.06494367873345529
0.017037086855465844  0.044536207114738185
0.004277569313094809  0.022846119139116133
0.0  0.0
0.004277569313094809  -0.022376472534318407
0.017037086855465844  -0.043094309044444015
0.03806023374435663  -0.06146374245277012
0.06698729810778065  -0.07715276477546221
0.10332332985438242  -0.08981364264877609
0.1464466094067262  -0.09915299335304993
0.19561928549563967  -0.10500196199803404
0.24999999999999994  -0.10736743118293642
0.3086582838174551  -0.10645132349595422
0.37059047744873963  -0.10263382346595969
0.43473690388997416  -0.09642619658404748
0.49999999999999994  -0.08840700407918542
0.5652630961100258  -0.0791579547897188
0.6294095225512604  -0.06921344212548496
0.6913417161825448  -0.05903151100619756
0.7499999999999999  -0.048987193060186104
0.8043807145043603  -0.03938322343219456
0.8535533905932737  -0.030469966554916395
0.8966766701456175  -0.022465788602424226
0.9330127018922194  -0.015571002636773851
0.9619397662556434  -0.009971847093500907
0.9829629131445341  -0.005834677316647738
0.9957224306869052  -0.0032935915258228694
1.0  0.0
